"Fleet","Model","Year","Age","Selectivity","Relative_selectivity"
"BTS","Model 23.2",2022,3,0.0588782,0.0588903314082701
"BTS","Model 23.2",2022,4,0.137819,0.137847396563692
"BTS","Model 23.2",2022,5,0.289987,0.290046749630424
"BTS","Model 23.2",2022,6,0.510655,0.510760216604621
"BTS","Model 23.2",2022,7,0.727248,0.727397843955855
"BTS","Model 23.2",2022,8,0.872002,0.872181669423901
"BTS","Model 23.2",2022,9,0.945672,0.945866848570806
"BTS","Model 23.2",2022,10,0.97801,0.978211511571384
"BTS","Model 23.2",2022,11,0.991277,0.991481245136498
"BTS","Model 23.2",2022,12,0.996568,0.996773335307073
"BTS","Model 23.2",2022,13,0.998654,0.998859765111613
"BTS","Model 23.2",2022,14,0.999473,0.999678933860375
"BTS","Model 23.2",2022,15,0.999794,1
"BTS","Model 23.2",2023,1,0.0510044,0.0512262609361143
"BTS","Model 23.2",2023,2,0.0316919,0.0318297546674648
"BTS","Model 23.2",2023,3,0.0607585,0.0610227897022002
"BTS","Model 23.2",2023,4,0.113363,0.113856110815944
"BTS","Model 23.2",2023,5,0.20173,0.20260749305241
"BTS","Model 23.2",2023,6,0.3331,0.334548931421989
"BTS","Model 23.2",2023,7,0.496782,0.498942921794291
"BTS","Model 23.2",2023,8,0.661156,0.664031922255288
"BTS","Model 23.2",2023,9,0.794093,0.79754717682282
"BTS","Model 23.2",2023,10,0.884024,0.887869362207722
"BTS","Model 23.2",2023,11,0.937756,0.941835087765111
"BTS","Model 23.2",2023,12,0.967508,0.971716504179602
"BTS","Model 23.2",2023,13,0.983293,0.987570166390638
"BTS","Model 23.2",2023,14,0.991477,0.995789765474269
"BTS","Model 23.2",2023,15,0.995669,1
"BTS","Model 23.2",2024,1,0.0530013,0.0530429387068849
"BTS","Model 23.2",2024,2,0.0492962,0.049334927918416
"BTS","Model 23.2",2024,3,0.101395,0.101474657606221
"BTS","Model 23.2",2024,4,0.197138,0.197292874906802
"BTS","Model 23.2",2024,5,0.348249,0.348522590233333
"BTS","Model 23.2",2024,6,0.537627,0.538049368754472
"BTS","Model 23.2",2024,7,0.716737,0.717300080563242
"BTS","Model 23.2",2024,8,0.8463,0.846964867420925
"BTS","Model 23.2",2024,9,0.92297,0.923695100654013
"BTS","Model 23.2",2024,10,0.963064,0.963820599170349
"BTS","Model 23.2",2024,11,0.982681,0.983453010613332
"BTS","Model 23.2",2024,12,0.991966,0.992745305064476
"BTS","Model 23.2",2024,13,0.996292,0.997074703642359
"BTS","Model 23.2",2024,14,0.998293,0.999077275661394
"BTS","Model 23.2",2024,15,0.999215,1
"BTS","Model 26.0",1982,1,0.0402032255673206,0.041348428851656
"BTS","Model 26.0",1982,2,0.117835731076348,0.121192324094357
"BTS","Model 26.0",1982,3,0.170157206500945,0.175004195492212
"BTS","Model 26.0",1982,4,0.2394057348586,0.246225292990564
"BTS","Model 26.0",1982,5,0.32577276674982,0.335052520728868
"BTS","Model 26.0",1982,6,0.425852356759554,0.437982913716641
"BTS","Model 26.0",1982,7,0.532399373503675,0.547564960406487
"BTS","Model 26.0",1982,8,0.636071267987895,0.654189985948756
"BTS","Model 26.0",1982,9,0.728480277358496,0.749231299059667
"BTS","Model 26.0",1982,10,0.804631829886611,0.827552055845197
"BTS","Model 26.0",1982,11,0.863429608407065,0.88802471015293
"BTS","Model 26.0",1982,12,0.906586063613541,0.932410492448099
"BTS","Model 26.0",1982,13,0.937098514596605,0.963792101529446
"BTS","Model 26.0",1982,14,0.95810503873581,0.985397004034994
"BTS","Model 26.0",1982,15,0.97230358405046,1
"BTS","Model 26.0",1983,1,0.040963943526851,0.0409673527444024
"BTS","Model 26.0",1983,2,0.0541592398611689,0.054163747255116
"BTS","Model 26.0",1983,3,0.128138177425503,0.128148841704522
"BTS","Model 26.0",1983,4,0.273905327098634,0.273928122825026
"BTS","Model 26.0",1983,5,0.491932197518591,0.491973138495886
"BTS","Model 26.0",1983,6,0.713071750110907,0.713131095391575
"BTS","Model 26.0",1983,7,0.864475875752413,0.864547821616864
"BTS","Model 26.0",1983,8,0.942437463086979,0.942515897291883
"BTS","Model 26.0",1983,9,0.976756718351219,0.976838008770571
"BTS","Model 26.0",1983,10,0.990813991947034,0.9908964522807
"BTS","Model 26.0",1983,11,0.996400912042139,0.996483837346323
"BTS","Model 26.0",1983,12,0.998594692866145,0.998677800747382
"BTS","Model 26.0",1983,13,0.999452016352283,0.999535195584128
"BTS","Model 26.0",1983,14,0.999786431822156,0.999869638885675
"BTS","Model 26.0",1983,15,0.999916782088102,1
"BTS","Model 26.0",1984,1,0.0386059183921714,0.0386131876832683
"BTS","Model 26.0",1984,2,0.0325104136126297,0.0325165351522815
"BTS","Model 26.0",1984,3,0.077821198911917,0.0778358522337899
"BTS","Model 26.0",1984,4,0.174868816310351,0.174901743187432
"BTS","Model 26.0",1984,5,0.347354695890171,0.3474201009499
"BTS","Model 26.0",1984,6,0.572028345484272,0.572136055408869
"BTS","Model 26.0",1984,7,0.770467090388179,0.77061216528327
"BTS","Model 26.0",1984,8,0.893952873215088,0.894121199832689
"BTS","Model 26.0",1984,9,0.954894144438586,0.955073945976582
"BTS","Model 26.0",1984,10,0.981538021746374,0.981722840186134
"BTS","Model 26.0",1984,11,0.992565976923132,0.992752871868769
"BTS","Model 26.0",1984,12,0.997026522580495,0.997214257423385
"BTS","Model 26.0",1984,13,0.998813860123564,0.999001931512699
"BTS","Model 26.0",1984,14,0.999527350240219,0.999715555975786
"BTS","Model 26.0",1984,15,0.999811740715205,1
"BTS","Model 26.0",1985,1,0.0815305619585417,0.0820317697806811
"BTS","Model 26.0",1985,2,0.0649881089690465,0.0653876223267233
"BTS","Model 26.0",1985,3,0.112088780161418,0.112777844139899
"BTS","Model 26.0",1985,4,0.186516473190511,0.187663080218296
"BTS","Model 26.0",1985,5,0.29400078176751,0.295808146858552
"BTS","Model 26.0",1985,6,0.430635869696537,0.433283196799415
"BTS","Model 26.0",1985,7,0.578719035281889,0.582276701270402
"BTS","Model 26.0",1985,8,0.713877538183229,0.7182660889008
"BTS","Model 26.0",1985,9,0.81921912460086,0.824255261031576
"BTS","Model 26.0",1985,10,0.891662886508495,0.897144369803762
"BTS","Model 26.0",1985,11,0.937298401467528,0.943060428359152
"BTS","Model 26.0",1985,12,0.964476436474944,0.970405539900923
"BTS","Model 26.0",1985,13,0.980123950377508,0.986149246644265
"BTS","Model 26.0",1985,14,0.988957915950233,0.995037518878678
"BTS","Model 26.0",1985,15,0.993890076692489,1
"BTS","Model 26.0",1986,1,0.12519189932206,0.125793363270554
"BTS","Model 26.0",1986,2,0.05125332246926,0.0514995606513846
"BTS","Model 26.0",1986,3,0.0925206898923547,0.0929651903733074
"BTS","Model 26.0",1986,4,0.161363799161775,0.162139045070762
"BTS","Model 26.0",1986,5,0.266394591946443,0.267674441074039
"BTS","Model 26.0",1986,6,0.406640791046884,0.408594430037316
"BTS","Model 26.0",1986,7,0.563960939017433,0.566670396857872
"BTS","Model 26.0",1986,8,0.709380267013333,0.712788368165979
"BTS","Model 26.0",1986,9,0.821640090613027,0.825587525677252
"BTS","Model 26.0",1986,10,0.896842368232613,0.901151100306292
"BTS","Model 26.0",1986,11,0.942553835594501,0.94708218091632
"BTS","Model 26.0",1986,12,0.968716091225568,0.973370128813888
"BTS","Model 26.0",1986,13,0.983176147352607,0.987899655909102
"BTS","Model 26.0",1986,14,0.991014469082867,0.99577563557061
"BTS","Model 26.0",1986,15,0.995218635285232,1
"BTS","Model 26.0",1987,1,0.0865020170864567,0.087021109586995
"BTS","Model 26.0",1987,2,0.0788214614542608,0.0792944634824272
"BTS","Model 26.0",1987,3,0.132868655943237,0.133665991371702
"BTS","Model 26.0",1987,4,0.215313329809833,0.21660540990848
"BTS","Model 26.0",1987,5,0.329477103762928,0.331454272613123
"BTS","Model 26.0",1987,6,0.468065580138566,0.470874408656023
"BTS","Model 26.0",1987,7,0.611762624571315,0.61543376891246
"BTS","Model 26.0",1987,8,0.738341567230885,0.742772302874912
"BTS","Model 26.0",1987,9,0.834795926180849,0.839805477626653
"BTS","Model 26.0",1987,10,0.900486778262374,0.905890535876057
"BTS","Model 26.0",1987,11,0.941875407831648,0.947527535690796
"BTS","Model 26.0",1987,12,0.966686880680795,0.972487900437694
"BTS","Model 26.0",1987,13,0.981119461325794,0.987007089980712
"BTS","Model 26.0",1987,14,0.989368038832004,0.995305166618477
"BTS","Model 26.0",1987,15,0.99403486690756,1
"BTS","Model 26.0",1988,1,0.0971372760920269,0.0976474155771447
"BTS","Model 26.0",1988,2,0.140347324873221,0.141084392196178
"BTS","Model 26.0",1988,3,0.219392884525756,0.220545078386374
"BTS","Model 26.0",1988,4,0.326071462741175,0.327783904502016
"BTS","Model 26.0",1988,5,0.45442505865929,0.456811579825782
"BTS","Model 26.0",1988,6,0.589135608698534,0.592229594325651
"BTS","Model 26.0",1988,7,0.711687413106068,0.715425008652218
"BTS","Model 26.0",1988,8,0.809504517107179,0.813755822416238
"BTS","Model 26.0",1988,9,0.879742525590742,0.884362702489833
"BTS","Model 26.0",1988,10,0.926436365996763,0.931301766693157
"BTS","Model 26.0",1988,11,0.955908488568388,0.960928669119014
"BTS","Model 26.0",1988,12,0.973905640756649,0.979020337628097
"BTS","Model 26.0",1988,13,0.98467453884137,0.98984579113979
"BTS","Model 26.0",1988,14,0.991040100083496,0.996244782639229
"BTS","Model 26.0",1988,15,0.994775699058673,1
"BTS","Model 26.0",1989,1,0.0516373572352295,0.0517340702130339
"BTS","Model 26.0",1989,2,0.13089269290934,0.131137845310274
"BTS","Model 26.0",1989,3,0.220222512612592,0.220634973205362
"BTS","Model 26.0",1989,4,0.346230173098332,0.346878636785068
"BTS","Model 26.0",1989,5,0.498266770087611,0.499199987154794
"BTS","Model 26.0",1989,6,0.6506245586792,0.651843130695113
"BTS","Model 26.0",1989,7,0.777387137990786,0.778843127008183
"BTS","Model 26.0",1989,8,0.86752183668427,0.869146641372742
"BTS","Model 26.0",1989,9,0.924696673880314,0.926428562839879
"BTS","Model 26.0",1989,10,0.958379861251711,0.960174836347497
"BTS","Model 26.0",1989,11,0.977365351017339,0.979195884541143
"BTS","Model 26.0",1989,12,0.987800638285795,0.989650716336276
"BTS","Model 26.0",1989,13,0.993457135592408,0.995317807846925
"BTS","Model 26.0",1989,14,0.996500168433584,0.998366540065129
"BTS","Model 26.0",1989,15,0.998130574737187,1
"BTS","Model 26.0",1990,1,0.0320259238957461,0.0320259365581987
"BTS","Model 26.0",1990,2,0.0307568612388889,0.0307568733995778
"BTS","Model 26.0",1990,3,0.113963697004316,0.113963742063434
"BTS","Model 26.0",1990,4,0.342684583148808,0.342684718639897
"BTS","Model 26.0",1990,5,0.678780011810194,0.678780280187143
"BTS","Model 26.0",1990,6,0.895453215070926,0.895453569116416
"BTS","Model 26.0",1990,7,0.972001862400462,0.972002246711858
"BTS","Model 26.0",1990,8,0.992943637089475,0.992944029680858
"BTS","Model 26.0",1990,9,0.998249791436431,0.998250186125768
"BTS","Model 26.0",1990,10,0.999567628535226,0.999568023745612
"BTS","Model 26.0",1990,11,0.999893293036547,0.999893688375694
"BTS","Model 26.0",1990,12,0.999973671753424,0.999974067124351
"BTS","Model 26.0",1990,13,0.999993504317113,0.999993899695882
"BTS","Model 26.0",1990,14,0.999998397414515,0.999998792795219
"BTS","Model 26.0",1990,15,0.999999604618819,1
"BTS","Model 26.0",1991,1,0.0704013886780508,0.070401617708044
"BTS","Model 26.0",1991,2,0.0263258616496098,0.0263259472929761
"BTS","Model 26.0",1991,3,0.086210979661094,0.0862112601228925
"BTS","Model 26.0",1991,4,0.247669702171095,0.247670507890858
"BTS","Model 26.0",1991,5,0.534605407744918,0.534607146924715
"BTS","Model 26.0",1991,6,0.800331258913598,0.800333862553472
"BTS","Model 26.0",1991,7,0.933273040587175,0.933276076713623
"BTS","Model 26.0",1991,8,0.9799212756798,0.979924463562416
"BTS","Model 26.0",1991,9,0.99416212945284,0.994165363663841
"BTS","Model 26.0",1991,10,0.998319961188902,0.998323208926173
"BTS","Model 26.0",1991,11,0.999517949572427,0.999521201206997
"BTS","Model 26.0",1991,12,0.999861804415226,0.999865057168426
"BTS","Model 26.0",1991,13,0.9999603914173,0.999963644491223
"BTS","Model 26.0",1991,14,0.999988648483373,0.999991901649222
"BTS","Model 26.0",1991,15,0.999996746807805,1
"BTS","Model 26.0",1992,1,0.0475381778208136,0.0475385280665366
"BTS","Model 26.0",1992,2,0.0321283021600365,0.0321285388708432
"BTS","Model 26.0",1992,3,0.0967120913080735,0.096712803851084
"BTS","Model 26.0",1992,4,0.256690086122765,0.256691977331241
"BTS","Model 26.0",1992,5,0.526927845203825,0.526931727435592
"BTS","Model 26.0",1992,6,0.782258215811195,0.782263979233499
"BTS","Model 26.0",1992,7,0.920556646347612,0.920563428707452
"BTS","Model 26.0",1992,8,0.973941154188907,0.973948329868315
"BTS","Model 26.0",1992,9,0.991772837493859,0.991780144551269
"BTS","Model 26.0",1992,10,0.997434702444613,0.997442051216789
"BTS","Model 26.0",1992,11,0.999203249181689,0.999210610983938
"BTS","Model 26.0",1992,12,0.99975284082622,0.99976020667768
"BTS","Model 26.0",1992,13,0.999923358109507,0.999930725217283
"BTS","Model 26.0",1992,14,0.999976236818663,0.999983604316032
"BTS","Model 26.0",1992,15,0.999992632381834,1
"BTS","Model 26.0",1993,1,0.0398548740715784,0.0398549102108419
"BTS","Model 26.0",1993,2,0.0244440363422725,0.0244440585074277
"BTS","Model 26.0",1993,3,0.0884446518783207,0.0884447320774094
"BTS","Model 26.0",1993,4,0.273104252436098,0.273104500079248
"BTS","Model 26.0",1993,5,0.592646424045009,0.59264696143989
"BTS","Model 26.0",1993,6,0.849254038913433,0.849254808992782
"BTS","Model 26.0",1993,7,0.9561696230733,0.956170490100653
"BTS","Model 26.0",1993,8,0.988300655066653,0.98830155122951
"BTS","Model 26.0",1993,9,0.996952252243295,0.996953156251173
"BTS","Model 26.0",1993,10,0.999211150540264,0.999212056596447
"BTS","Model 26.0",1993,11,0.999796164170075,0.999797070756731
"BTS","Model 26.0",1993,12,0.999947352422358,0.999948259146107
"BTS","Model 26.0",1993,13,0.99998640348666,0.99998731024582
"BTS","Model 26.0",1993,14,0.999996488730757,0.999997395499062
"BTS","Model 26.0",1993,15,0.999999093229333,1
"BTS","Model 26.0",1994,1,0.0570683164426315,0.0570684653455077
"BTS","Model 26.0",1994,2,0.0156210689581946,0.0156211097167492
"BTS","Model 26.0",1994,3,0.055424749063369,0.0554248936778427
"BTS","Model 26.0",1994,4,0.178282408029588,0.17828287320475
"BTS","Model 26.0",1994,5,0.445135129576231,0.445136291024565
"BTS","Model 26.0",1994,6,0.747879458393002,0.747881409763032
"BTS","Model 26.0",1994,7,0.91644643596835,0.916448827164002
"BTS","Model 26.0",1994,8,0.975936395875862,0.975938942292952
"BTS","Model 26.0",1994,9,0.99337579142798,0.99337838334801
"BTS","Model 26.0",1994,10,0.998199806562168,0.998202411069037
"BTS","Model 26.0",1994,11,0.999512503849162,0.999515111781126
"BTS","Model 26.0",1994,12,0.999868111495484,0.999870720355301
"BTS","Model 26.0",1994,13,0.999964327791306,0.999966936902171
"BTS","Model 26.0",1994,14,0.999990352327127,0.999992961505895
"BTS","Model 26.0",1994,15,0.999997390802867,1
"BTS","Model 26.0",1995,1,0.0617363768996516,0.0617369278607002
"BTS","Model 26.0",1995,2,0.00969099424730796,0.00969108073376248
"BTS","Model 26.0",1995,3,0.0330365010610244,0.0330367958924703
"BTS","Model 26.0",1995,4,0.106569098037614,0.106570049104472
"BTS","Model 26.0",1995,5,0.294006713810768,0.294009337648698
"BTS","Model 26.0",1995,6,0.592490155158051,0.592495442786084
"BTS","Model 26.0",1995,7,0.83542050014457,0.835427955783821
"BTS","Model 26.0",1995,8,0.946587254016168,0.946595701753665
"BTS","Model 26.0",1995,9,0.984094954990408,0.984103737462195
"BTS","Model 26.0",1995,10,0.995392071646886,0.99540095493883
"BTS","Model 26.0",1995,11,0.998675811794553,0.998684724391957
"BTS","Model 26.0",1995,12,0.999620358290871,0.9996292793178
"BTS","Model 26.0",1995,13,0.999891230976234,0.999900154420543
"BTS","Model 26.0",1995,14,0.999968843218902,0.999977767355855
"BTS","Model 26.0",1995,15,0.999991075664635,1
"BTS","Model 26.0",1996,1,0.0600327272494735,0.0601014701529182
"BTS","Model 26.0",1996,2,0.0144016980639175,0.0144181893110223
"BTS","Model 26.0",1996,3,0.0329299188100041,0.0329676265459826
"BTS","Model 26.0",1996,4,0.0735172114599874,0.0736013953177008
"BTS","Model 26.0",1996,5,0.156057148255687,0.156235847807847
"BTS","Model 26.0",1996,6,0.301145486918334,0.301490325743397
"BTS","Model 26.0",1996,7,0.501041079206048,0.501614816567446
"BTS","Model 26.0",1996,8,0.70060442558803,0.701406681034146
"BTS","Model 26.0",1996,9,0.845036622473891,0.846004265851219
"BTS","Model 26.0",1996,10,0.927048061713697,0.92810961560796
"BTS","Model 26.0",1996,11,0.967334282118093,0.968441967379134
"BTS","Model 26.0",1996,12,0.98571604426632,0.986844778307892
"BTS","Model 26.0",1996,13,0.993820042851159,0.994958056704223
"BTS","Model 26.0",1996,14,0.997338653597088,0.99848069657776
"BTS","Model 26.0",1996,15,0.99885621926935,1
"BTS","Model 26.0",1997,1,0.0449841090269705,0.0451488192097743
"BTS","Model 26.0",1997,2,0.0213321203424867,0.0214102283125501
"BTS","Model 26.0",1997,3,0.043101341601149,0.0432591579947105
"BTS","Model 26.0",1997,4,0.0851529122145599,0.0854647012449646
"BTS","Model 26.0",1997,5,0.161315396006497,0.16190605544024
"BTS","Model 26.0",1997,6,0.284420638429908,0.285462050083095
"BTS","Model 26.0",1997,7,0.450957387336823,0.452608576508102
"BTS","Model 26.0",1997,8,0.629257274064152,0.631561311709526
"BTS","Model 26.0",1997,9,0.778141203024998,0.780990382047763
"BTS","Model 26.0",1997,10,0.87875596651391,0.881973548433732
"BTS","Model 26.0",1997,11,0.93741127436653,0.94084362382733
"BTS","Model 26.0",1997,12,0.96870106493772,0.972247982570178
"BTS","Model 26.0",1997,13,0.98460514048543,0.988210291197244
"BTS","Model 26.0",1997,14,0.992490451681852,0.996124474612695
"BTS","Model 26.0",1997,15,0.99635183852675,1
"BTS","Model 26.0",1998,1,0.0372928022213068,0.0379488735770344
"BTS","Model 26.0",1998,2,0.029724161547939,0.0302470820527832
"BTS","Model 26.0",1998,3,0.0518231388439434,0.0527348342632803
"BTS","Model 26.0",1998,4,0.0888475345199709,0.0904105793692063
"BTS","Model 26.0",1998,5,0.148189455718227,0.150796469708236
"BTS","Model 26.0",1998,6,0.236862808978851,0.24102980354488
"BTS","Model 26.0",1998,7,0.35639607111634,0.362665947329066
"BTS","Model 26.0",1998,8,0.496968791032889,0.50571168427412
"BTS","Model 26.0",1998,9,0.638022357989427,0.649246727531479
"BTS","Model 26.0",1998,10,0.758725862487774,0.772073701094107
"BTS","Model 26.0",1998,11,0.848723299484516,0.863654412529494
"BTS","Model 26.0",1998,12,0.909169669819993,0.925164181960043
"BTS","Model 26.0",1998,13,0.946972245220203,0.963631796869637
"BTS","Model 26.0",1998,14,0.96956842108949,0.986625494589088
"BTS","Model 26.0",1998,15,0.982711704093252,1
"BTS","Model 26.0",1999,1,0.0314865814504576,0.0321251734685852
"BTS","Model 26.0",1999,2,0.0474356838619487,0.0483977460386995
"BTS","Model 26.0",1999,3,0.0780472000455802,0.0796301066899468
"BTS","Model 26.0",1999,4,0.125804199263158,0.128355684810194
"BTS","Model 26.0",1999,5,0.196553640182676,0.200540023587051
"BTS","Model 26.0",1999,6,0.293722567418399,0.299679672904509
"BTS","Model 26.0",1999,7,0.41416594289058,0.422565808901007
"BTS","Model 26.0",1999,8,0.54582919645804,0.556899377851583
"BTS","Model 26.0",1999,9,0.671380469425453,0.684997006666134
"BTS","Model 26.0",1999,10,0.776439726060257,0.792187012325661
"BTS","Model 26.0",1999,11,0.855157728143061,0.872501525858656
"BTS","Model 26.0",1999,12,0.90939277670191,0.927836537243477
"BTS","Model 26.0",1999,13,0.944634726934709,0.96379324363859
"BTS","Model 26.0",1999,14,0.966671581339835,0.986277036348209
"BTS","Model 26.0",1999,15,0.980121756579707,1
"BTS","Model 26.0",2000,1,0.0235412354448047,0.0236062546492017
"BTS","Model 26.0",2000,2,0.0382813648508041,0.0383870952357565
"BTS","Model 26.0",2000,3,0.0742917046360615,0.0744968929975672
"BTS","Model 26.0",2000,4,0.139270639957566,0.139655295479454
"BTS","Model 26.0",2000,5,0.245981199303269,0.246660581738946
"BTS","Model 26.0",2000,6,0.396764836283651,0.397860672313514
"BTS","Model 26.0",2000,7,0.570094196425455,0.571668755720352
"BTS","Model 26.0",2000,8,0.727789128481156,0.729799229871699
"BTS","Model 26.0",2000,9,0.843517063163373,0.84584679681184
"BTS","Model 26.0",2000,10,0.915740522324643,0.918269731988907
"BTS","Model 26.0",2000,11,0.956354598350555,0.958995981180782
"BTS","Model 26.0",2000,12,0.977865392044836,0.980566186144928
"BTS","Model 26.0",2000,13,0.988897589260347,0.991628853498141
"BTS","Model 26.0",2000,14,0.994462324279717,0.997208957916645
"BTS","Model 26.0",2000,15,0.997245678937074,1
"BTS","Model 26.0",2001,1,0.0356552465572922,0.0359162428037792
"BTS","Model 26.0",2001,2,0.050219230679714,0.0505868352253118
"BTS","Model 26.0",2001,3,0.0882292396054947,0.0888750772476615
"BTS","Model 26.0",2001,4,0.150451124249599,0.15155242581109
"BTS","Model 26.0",2001,5,0.244773535194994,0.246565276385806
"BTS","Model 26.0",2001,6,0.372314283772047,0.375039622676151
"BTS","Model 26.0",2001,7,0.52050892027413,0.524319043259433
"BTS","Model 26.0",2001,8,0.665180023614961,0.670049138434366
"BTS","Model 26.0",2001,9,0.784290635045299,0.790031639011513
"BTS","Model 26.0",2001,10,0.869350778526913,0.875714422365738
"BTS","Model 26.0",2001,11,0.924114730706701,0.930879246432325
"BTS","Model 26.0",2001,12,0.957057301180652,0.964062956375878
"BTS","Model 26.0",2001,13,0.97606949077366,0.98321431511229
"BTS","Model 26.0",2001,14,0.986780603944777,0.994003833584262
"BTS","Model 26.0",2001,15,0.992733197402832,1
"BTS","Model 26.0",2002,1,0.035615597081943,0.0356239168879848
"BTS","Model 26.0",2002,2,0.0238671842815345,0.0238727596575005
"BTS","Model 26.0",2002,3,0.0582825622055898,0.058296177016316
"BTS","Model 26.0",2002,4,0.135437834198163,0.13546947248598
"BTS","Model 26.0",2002,5,0.283936423491794,0.284002751060759
